team,Avg_AST,Avg_BLK,Avg_STL,Avg_TOV,Avg_TOV_team,Avg_F_tech,Avg_F_personal,Avg_largest_lead,Avg_FGP_2,Avg_FGP_3,Avg_FT_Percentage,Avg_Total_Rebounds,Total_Wins,Total_Matches,Region
missouri_baptist_spartans,9.5,2.5,7.0,23.0,1.0,0.0,15.0,0.0,35.416666666666664,22.619047619047617,87.5,28.0,0,2,East
missouri_science_technology_miners,12.5,2.5,4.5,15.0,0.5,0.0,12.5,2.5,50.55986218776916,33.55614973262032,50.0,29.5,0,2,East
mobile_rams,9.5,3.5,8.0,20.0,0.5,0.0,15.0,3.0,39.68023255813954,13.888888888888888,60.0,35.5,0,2,East
molloy_lions,10.0,8.0,6.0,24.0,2.0,0.0,19.0,5.0,34.61538461538461,50.0,54.54545454545454,38.0,0,1,East
monmouth_hawks,12.833333333333334,3.6,7.166666666666667,19.1,0.7666666666666667,0.03333333333333333,15.966666666666667,8.2,42.84502515721746,29.91937581073342,65.9824049614903,37.833333333333336,14,30,East
montana_state_billings_yellowjackets,17.0,1.0,9.0,16.0,1.0,0.0,24.0,7.0,34.146341463414636,37.5,77.27272727272727,49.0,0,1,East
montevallo_falcons,9.0,0.0,11.0,23.0,3.0,0.0,11.0,8.0,48.64864864864865,12.0,41.66666666666667,41.0,0,1,East
montreat_cavaliers,4.0,1.0,3.0,26.0,4.0,0.0,13.0,0.0,26.666666666666668,6.666666666666667,40.0,24.0,0,1,East
morehead_state_eagles,9.75,3.25,6.892857142857143,17.214285714285715,0.7857142857142857,0.07142857142857142,17.107142857142858,3.75,41.641833225018104,25.005728284390095,66.84356230837322,31.5,1,28,East
morgan_state_lady_bears,10.590909090909092,2.772727272727273,11.636363636363637,17.0,0.5909090909090909,0.45454545454545453,18.727272727272727,14.954545454545455,40.696697807445496,26.821808315951355,66.34259926264134,39.0,15,22,East
mount_olive_trojans,10.0,1.0,10.0,21.0,0.0,0.0,23.0,3.0,37.5,46.666666666666664,72.72727272727273,28.0,0,1,East
mount_st_marys_mountaineers,11.892857142857142,2.6785714285714284,7.142857142857143,16.0,0.39285714285714285,0.07142857142857142,16.25,13.714285714285714,46.21386567416762,35.42655667342196,72.00966737707407,33.535714285714285,16,28,East
multnomah_university_multnomah,14.0,2.0,3.0,14.0,0.0,0.0,14.0,0.0,41.46341463414634,33.33333333333333,69.23076923076923,27.0,0,1,East
navy_midshipmen,10.870967741935484,2.3225806451612905,7.032258064516129,14.32258064516129,0.5806451612903226,0.12903225806451613,16.032258064516128,5.0,39.51921174884754,28.218573801696877,68.37980456180057,35.16129032258065,10,31,East
nc_state_wolfpack,14.25,3.03125,7.28125,12.28125,0.21875,0.09375,13.1875,23.125,50.80936713746515,36.78407625916386,76.7492870327202,42.15625,29,32,East
nelson_lions,7.5,1.0,10.0,21.0,3.0,0.0,13.0,0.0,28.03921568627451,28.484848484848484,65.47619047619048,22.5,0,2,East
new_hampshire_wildcats,10.214285714285714,1.7142857142857142,8.75,17.25,1.0714285714285714,0.07142857142857142,17.642857142857142,6.785714285714286,41.32936760865523,22.74157083818471,67.64400885563366,32.5,7,28,East
new_mexico_state_aggies,11.285714285714286,2.107142857142857,8.535714285714286,15.928571428571429,0.7142857142857143,0.10714285714285714,20.285714285714285,12.321428571428571,43.36554412391134,26.57260542197178,67.34729204260049,37.82142857142857,10,28,East
new_orleans_privateers,10.26086956521739,2.1739130434782608,9.217391304347826,19.08695652173913,0.8260869565217391,0.0,20.695652173913043,6.0,37.736114507110976,25.88057715540202,66.21888263020986,33.26086956521739,5,23,East
niagara_purple_eagles,12.9,1.3666666666666667,13.166666666666666,20.266666666666666,0.8,0.06666666666666667,19.833333333333332,9.0,43.294373828716544,26.74152984456455,67.46281563210874,35.733333333333334,15,30,East
nicholls_colonels,10.36,1.8,8.28,19.92,0.6,0.08,17.52,4.76,41.75955978082351,24.822493846023256,74.05355660171782,36.04,4,25,East
njit_highlanders,9.6,4.8,5.033333333333333,17.8,1.4,0.06666666666666667,16.666666666666668,7.6,45.519325688927616,29.04862067146695,66.86337055069389,35.9,15,30,East
norfolk_state_spartans,10.846153846153847,4.269230769230769,12.307692307692308,17.153846153846153,0.5384615384615384,0.6923076923076923,19.423076923076923,14.692307692307692,41.94263151034133,25.384722131340116,68.37284274062591,36.46153846153846,16,26,East
north_alabama_lions,15.310344827586206,4.379310344827586,6.827586206896552,16.03448275862069,0.896551724137931,0.20689655172413793,17.03448275862069,13.275862068965518,47.248510719076066,33.19518543891026,76.0200268663537,34.96551724137931,13,29,East
north_carolina_at_aggies,14.96,2.2,8.84,17.56,0.56,0.04,15.56,11.84,47.53654635318984,28.45749216383891,70.01821309125657,35.92,12,25,East
north_carolina_central_eagles,10.45,2.8,10.25,20.9,0.55,0.3,21.0,7.7,35.339315516143905,24.64792629578435,67.9825561431452,40.0,4,20,East
north_carolina_tar_heels,14.148148148148149,3.925925925925926,9.814814814814815,13.777777777777779,0.4444444444444444,0.14814814814814814,15.88888888888889,26.814814814814813,44.579281138947636,32.159171337327614,70.66792814645393,43.55555555555556,21,27,East
north_dakota_fighting_hawks,12.310344827586206,3.896551724137931,6.724137931034483,14.689655172413794,0.6551724137931034,0.034482758620689655,16.413793103448278,10.241379310344827,43.76740159878985,31.331722069017893,79.20540160861177,38.93103448275862,14,29,East
north_dakota_state_bison,10.241379310344827,1.7586206896551724,6.517241379310345,14.931034482758621,0.5862068965517241,0.10344827586206896,17.275862068965516,10.793103448275861,45.0268125279841,32.58413548286414,73.72963570613275,34.37931034482759,11,29,East
north_florida_ospreys,14.5,4.666666666666667,7.933333333333334,17.066666666666666,0.5,0.0,17.566666666666666,14.833333333333334,50.02992493842066,30.453951563966463,73.36173618836158,35.7,13,30,East
northeastern_huskies,11.464285714285714,2.392857142857143,7.964285714285714,18.071428571428573,0.7142857142857143,0.0,18.25,11.178571428571429,47.32370298735122,27.738964240782646,70.3320243781371,35.57142857142857,13,28,East
northern_colorado_bears,12.35483870967742,2.6774193548387095,7.225806451612903,17.35483870967742,1.032258064516129,0.0,15.225806451612904,10.806451612903226,43.5947803379245,35.75997212605621,75.16568821318842,37.45161290322581,15,31,East
northern_illinois_huskies,11.827586206896552,1.5517241379310345,6.344827586206897,15.10344827586207,0.6896551724137931,0.2413793103448276,13.068965517241379,11.517241379310345,45.43853774504546,32.01638018755011,71.34563520572915,41.689655172413794,14,29,East
northland_lumberjacks,3.0,0.0,5.0,26.0,1.0,0.0,12.0,0.0,21.875,8.333333333333332,50.0,17.0,0,1,East
northwest_nazarene_nighthawks,8.0,1.0,9.0,14.0,0.0,0.0,20.0,0.0,23.404255319148938,15.625,90.0,43.0,0,1,East
northwest_university_eagles,7.0,2.0,8.0,25.0,2.0,0.0,13.0,0.0,16.666666666666664,21.428571428571427,56.25,36.0,0,1,East
northwestern_state_lady_demons,11.125,2.9166666666666665,8.708333333333334,18.333333333333332,0.375,0.20833333333333334,16.291666666666668,10.875,42.29665000148788,26.561388230661517,71.73688811677656,38.541666666666664,11,24,East
notre_dame_college_oh_blue_falcons,5.0,0.0,5.0,23.0,2.0,0.0,18.0,0.0,45.23809523809524,10.0,57.14285714285714,32.0,0,1,East
notre_dame_of_maryland_university_gators,8.0,3.0,6.0,36.0,0.0,0.0,12.0,0.0,25.0,20.0,59.09090909090909,28.0,0,1,East
oakland_city_mighty_oaks,9.5,1.5,7.5,28.0,3.0,1.0,21.0,0.0,45.625,36.0,66.78571428571428,30.5,0,2,East
oakland_golden_grizzlies,11.133333333333333,1.5666666666666667,7.433333333333334,15.233333333333333,0.7,0.2,17.2,9.275862068965518,42.87194871017862,29.757841066059324,69.54738007265266,35.7,15,30,East
oakwood_ambassadors,2.0,1.0,11.0,23.0,1.0,0.0,24.0,0.0,16.666666666666664,12.5,51.724137931034484,26.0,0,1,East
ohio_christian_trailblazers,9.0,3.0,2.0,22.0,0.0,0.0,17.0,0.0,37.83783783783784,23.076923076923077,83.33333333333334,35.0,0,1,East
oklahoma_state_cowgirls,11.586206896551724,3.8275862068965516,9.068965517241379,14.448275862068966,0.7586206896551724,0.034482758620689655,16.137931034482758,9.482758620689655,36.82735077852508,28.93016759582896,62.10454772984654,36.96551724137931,9,29,East
old_dominion_monarchs,11.870967741935484,3.870967741935484,10.516129032258064,14.903225806451612,0.5483870967741935,0.1935483870967742,18.258064516129032,14.483870967741936,44.80820447198577,27.164475007072024,63.75850929359546,37.32258064516129,22,31,East
olivet_comets,8.0,1.0,5.0,41.0,0.0,0.0,11.0,0.0,30.76923076923077,30.0,33.33333333333333,23.0,0,1,East
omaha_mavericks,10.923076923076923,2.423076923076923,7.769230769230769,16.46153846153846,1.0769230769230769,0.11538461538461539,17.076923076923077,7.230769230769231,43.07742153854443,27.613661922872446,74.68727114411386,33.0,7,26,East
oregon_state_beavers,14.076923076923077,4.961538461538462,5.076923076923077,15.384615384615385,0.7307692307692307,0.07692307692307693,13.115384615384615,10.0,45.45421719741814,32.870584423603,75.63142050208587,40.26923076923077,13,26,East
oregon_tech_hustlin_owls,7.0,6.0,4.0,27.0,1.0,0.0,14.0,1.0,44.73684210526316,7.6923076923076925,78.57142857142857,40.0,0,1,East
pacific_tigers,14.241379310344827,1.7586206896551724,7.758620689655173,16.79310344827586,0.1724137931034483,0.034482758620689655,19.17241379310345,7.896551724137931,43.87719378631667,32.17208918391517,70.04376704040416,34.93103448275862,6,29,East
palm_beach_atlantic_sailfish,5.5,2.0,6.0,24.5,1.5,0.0,20.0,3.0,34.86363636363636,21.666666666666664,60.45751633986928,38.5,0,2,East
park_university_gilbert_buccaneers,10.333333333333334,1.0,8.0,31.666666666666668,0.3333333333333333,0.0,16.0,3.0,37.17171717171717,34.442640692640694,55.45634920634921,32.666666666666664,0,3,East
paul_quinn_tigers,12.0,0.5,6.5,27.5,0.5,0.0,20.5,1.0,35.86309523809524,26.785714285714285,52.637362637362635,44.5,0,2,East
penn_state_lady_lions,13.758620689655173,4.413793103448276,9.551724137931034,15.586206896551724,0.6206896551724138,0.06896551724137931,15.862068965517242,10.10344827586207,49.890915451908064,29.908897107307922,74.65619546947187,33.206896551724135,11,29,East
pennsylvania_quakers,13.0,4.04,8.12,14.64,0.28,0.0,14.96,15.56,42.09376443580781,30.16552343645666,71.2417365821017,40.72,12,25,East
pepperdine_waves,12.217391304347826,3.8260869565217392,7.695652173913044,16.347826086956523,0.30434782608695654,0.17391304347826086,16.782608695652176,7.6521739130434785,45.48825563832696,24.52850384436062,64.69936464501681,35.52173913043478,8,23,East
pfeiffer_falcons,6.0,0.5,7.0,26.5,0.0,0.0,19.0,0.0,25.707070707070706,18.92109500805153,65.71428571428572,39.0,0,2,East
philander_smith_panthers,9.0,1.0,10.0,16.0,0.0,0.0,13.0,4.0,41.86046511627907,14.285714285714285,41.17647058823529,38.0,0,1,East
piedmont_lions,15.0,5.0,7.0,25.0,1.0,0.0,11.0,3.0,32.608695652173914,52.94117647058824,87.5,38.0,0,1,East
pikeville_bears,9.5,0.5,6.0,20.5,1.0,0.0,17.5,7.5,37.5,23.809523809523807,61.68831168831169,37.0,0,2,East
pittsburgh_johnstown_mountain_cats,8.0,1.0,9.0,16.0,1.0,0.0,21.0,2.0,39.53488372093023,20.0,47.05882352941176,32.0,0,1,East
pittsburgh_panthers,11.793103448275861,5.137931034482759,6.793103448275862,18.551724137931036,0.8275862068965517,0.13793103448275862,17.379310344827587,9.10344827586207,39.95253581856859,28.60554131413671,61.102085860444596,44.03448275862069,11,29,East
point_park_pioneers,8.0,2.0,5.0,27.0,2.0,0.0,22.0,0.0,48.275862068965516,13.043478260869565,57.14285714285714,33.0,0,1,East
portland_state_vikings,11.642857142857142,2.0357142857142856,7.964285714285714,15.285714285714286,0.8571428571428571,0.0,14.964285714285714,6.785714285714286,41.57905048916467,28.71507192012491,75.36758623040303,33.32142857142857,4,28,East
prairie_view_am_lady_panthers,15.115384615384615,3.8846153846153846,10.192307692307692,20.03846153846154,1.2692307692307692,0.0,20.884615384615383,10.0,40.684645733974335,31.409211812576398,67.54534915394643,38.5,11,26,East
presbyterian_blue_hose,11.533333333333333,2.4,6.233333333333333,19.3,0.6666666666666666,0.0,15.066666666666666,7.6,46.845337024366366,30.347305601175567,72.2437004977892,35.733333333333334,12,30,East
princeton_tigers,13.777777777777779,2.6666666666666665,10.25925925925926,13.296296296296296,0.6666666666666666,0.0,15.962962962962964,23.333333333333332,44.20147166190832,35.796763364603116,74.70350704046356,39.666666666666664,23,27,East
providence_friars,11.233333333333333,5.8,7.033333333333333,17.966666666666665,0.8333333333333334,0.0,15.8,9.4,43.88194296999008,29.34650971127953,69.8776825170014,38.36666666666667,11,30,East
purdue_fort_wayne_mastodons,12.678571428571429,2.607142857142857,6.75,16.071428571428573,0.7142857142857143,0.07142857142857142,15.964285714285714,9.785714285714286,42.66637310869238,32.53882350500806,83.17833951762523,31.928571428571427,7,28,East
quincy_hawks,11.0,0.5,4.0,21.5,1.5,0.0,14.0,2.5,40.66347469220246,16.88963210702341,83.65384615384616,36.5,0,2,East
quinnipiac_bobcats,13.580645161290322,3.7419354838709675,8.483870967741936,15.806451612903226,0.5161290322580645,0.0,16.161290322580644,15.129032258064516,45.739480014841675,31.17192469233214,72.31692140692284,39.25806451612903,20,31,East
radford_highlanders,12.448275862068966,2.793103448275862,5.931034482758621,19.482758620689655,0.6551724137931034,0.1724137931034483,18.482758620689655,9.0,44.41510254860532,32.26037346493063,64.46328463062743,35.55172413793103,7,29,East
randolph_college_wildcats,6.0,1.0,6.0,28.0,2.0,0.0,17.0,2.0,32.142857142857146,13.636363636363635,100.0,24.0,0,1,East
regis_co_rangers,9.0,1.0,5.0,19.0,2.0,0.0,6.0,5.0,40.0,11.76470588235294,80.0,42.0,0,1,East
rhode_island_rams,13.857142857142858,3.0357142857142856,7.857142857142857,14.357142857142858,0.7857142857142857,0.10714285714285714,12.5,18.178571428571427,46.5829888152399,34.594317545445364,66.32298231217405,39.285714285714285,22,28,East
richmond_spiders,14.466666666666667,5.3,6.766666666666667,16.533333333333335,0.7333333333333333,0.0,16.0,13.933333333333334,53.644629509566045,34.10636459258091,73.26859560773951,37.2,16,30,East
rider_broncs,12.5,4.433333333333334,8.366666666666667,17.0,1.1333333333333333,0.06666666666666667,15.2,8.1,43.72833531543025,31.680189602260494,70.67285078469288,32.43333333333333,9,30,East
robert_morris_colonials,10.678571428571429,2.0357142857142856,8.321428571428571,15.25,1.0714285714285714,0.07142857142857142,17.071428571428573,9.607142857142858,41.792743686288624,29.714294766809765,64.97133209497761,30.785714285714285,13,28,East
rutgers_scarlet_knights,12.096774193548388,3.5806451612903225,8.451612903225806,18.483870967741936,1.3870967741935485,0.0967741935483871,16.967741935483872,9.096774193548388,44.75245885534933,28.628537147462545,66.42378015922151,37.32258064516129,11,31,East
sacramento_state_hornets,13.066666666666666,2.7333333333333334,5.633333333333334,13.133333333333333,0.7666666666666667,0.0,15.066666666666666,8.966666666666667,49.64198277339877,33.479580186026496,72.10846410498112,34.266666666666666,14,30,East
sacred_heart_pioneers,10.16,2.44,6.52,16.52,0.64,0.04,20.16,7.28,41.10947335870937,28.47423707694269,68.58140029904736,34.36,8,25,East
saint_josephs_hawks,13.733333333333333,3.0,6.3,15.366666666666667,0.9333333333333333,0.03333333333333333,14.733333333333333,9.133333333333333,43.82370912376283,32.06385127762164,72.19345714445532,33.4,13,30,East
