team,Avg_AST,Avg_BLK,Avg_STL,Avg_TOV,Avg_TOV_team,Avg_F_tech,Avg_F_personal,Avg_largest_lead,Avg_FGP_2,Avg_FGP_3,Avg_FT_Percentage,Avg_Total_Rebounds,Total_Wins,Total_Matches,Region,Ranking_Score,Predicted_Ranking_Score,Rank
kentucky_wildcats,15.8,5.633333333333334,7.966666666666667,13.966666666666669,0.4666666666666667,0.0666666666666666,15.966666666666669,15.566666666666666,46.9858666524403,31.90299703997712,69.37604987604988,37.36666666666667,19,30,South,11.64516129032258,11.646399,23
austin_peay_governors,13.633333333333333,2.1333333333333333,7.233333333333333,16.2,0.9666666666666668,0.1333333333333333,17.7,15.566666666666666,49.86129912020343,37.622618746331725,66.18870575016086,34.333333333333336,19,30,South,11.64516129032258,11.645379,24
ball_state_cardinals,15.774193548387096,3.193548387096774,7.709677419354839,13.709677419354838,0.7741935483870968,0.0,16.516129032258064,12.03225806451613,52.6137670906294,31.785857271063584,73.60533596794262,35.0,19,31,South,11.28125,11.280785,25
kent_state_golden_flashes,12.517241379310343,2.793103448275862,5.965517241379311,14.20689655172414,0.7586206896551724,0.1379310344827586,15.413793103448276,14.275862068965518,45.57652443241332,35.28601719244038,71.8071628915549,38.793103448275865,18,29,South,10.799999999999999,10.803541,26
ohio_state_buckeyes,16.75862068965517,3.4482758620689653,8.862068965517242,13.413793103448276,0.2068965517241379,0.1379310344827586,16.379310344827587,20.724137931034484,50.45359802757004,38.50615430677564,74.04339210567602,36.310344827586206,23,29,South,17.633333333333333,10.704898,27
michigan_wolverines,13.814814814814817,2.555555555555556,6.777777777777778,15.851851851851851,0.5925925925925926,0.1111111111111111,16.037037037037038,20.37037037037037,50.67776086291796,31.52680864282172,74.58934910294822,39.888888888888886,22,27,South,17.285714285714285,10.594315,28
missouri_tigers,13.433333333333334,1.8666666666666667,5.566666666666666,14.733333333333333,0.9333333333333332,0.1,15.966666666666669,12.866666666666667,49.523912005152944,37.23336041183882,73.39702825810971,36.1,18,30,South,10.451612903225808,10.451739,29
loyola_chicago_ramblers,12.833333333333334,3.9,6.3,14.266666666666667,0.8333333333333334,0.1,15.4,12.766666666666667,44.6351512605446,29.60286394219292,69.71670043590333,37.43333333333333,18,30,South,10.451612903225808,10.451411,30
illinois_state_redbirds,10.870967741935484,3.2580645161290325,5.354838709677419,13.387096774193548,0.5806451612903226,0.032258064516129,15.419354838709678,10.548387096774194,48.03049552683652,34.09526317592571,76.1567960132815,33.45161290322581,18,31,South,10.125,10.125011,31
akron_zips,14.392857142857142,3.5357142857142856,7.142857142857143,14.928571428571429,0.5,0.1428571428571428,15.571428571428571,11.535714285714286,48.336634221610105,31.76462635909687,70.4481385114777,35.714285714285715,17,28,South,9.96551724137931,9.965668,32
western_kentucky_lady_toppers,14.137931034482758,2.5517241379310347,9.689655172413794,18.620689655172413,0.896551724137931,0.0,18.55172413793104,11.172413793103448,48.77629840922806,30.615378403742483,66.65790008141678,38.10344827586207,17,29,South,9.633333333333333,9.6345415,33
northwestern_wildcats,14.51851851851852,4.925925925925926,10.0,13.77777777777778,0.3333333333333333,0.037037037037037,16.296296296296298,12.148148148148149,42.63776745662282,31.207683109028185,69.37444837324064,36.74074074074074,16,27,South,9.142857142857142,9.143198,34
michigan_state_spartans,17.137931034482758,3.413793103448276,7.275862068965517,14.89655172413793,0.7241379310344828,0.1034482758620689,16.551724137931036,12.827586206896552,46.55453619504951,34.79843065333408,72.11923064945006,37.0,15,29,South,7.5,8.825498,35
western_michigan_broncos,12.366666666666667,2.933333333333333,8.933333333333334,15.066666666666666,0.8,0.0666666666666666,16.266666666666666,12.4,45.627176314939206,31.62952460968368,68.51926038258317,33.53333333333333,16,30,South,8.258064516129032,8.259577,36
eastern_illinois_panthers,15.633333333333333,1.4333333333333331,11.0,15.8,0.6,0.0,17.633333333333333,12.333333333333334,45.81827271487821,31.07527741531869,75.14603668443351,34.833333333333336,16,30,South,8.258064516129032,8.259573,37
purdue_boilermakers,15.892857142857142,4.035714285714286,7.357142857142857,15.071428571428571,0.4285714285714285,0.0,17.75,12.714285714285714,48.91129458858792,32.00210035099325,74.74486238870895,35.642857142857146,15,28,South,7.758620689655173,7.764179,38
marshall_thundering_herd,11.428571428571429,2.142857142857143,7.678571428571429,12.678571428571429,0.5,0.0357142857142857,18.678571428571427,14.178571428571429,41.42835932560855,29.681349140311905,70.41001418509988,37.46428571428572,15,28,South,7.758620689655173,7.7619834,39
app_state_mountaineers,12.72,2.64,9.36,19.64,0.92,0.12,17.88,12.92,51.18196527173544,28.52515091369224,63.05682936724892,37.84,14,25,South,7.538461538461538,7.542627,40
ohio_bobcats,12.620689655172416,2.5517241379310347,9.689655172413794,13.20689655172414,0.4827586206896552,0.0689655172413793,16.06896551724138,12.137931034482758,46.66564652915881,32.944230452004284,66.50013551671162,37.55172413793103,15,29,South,7.5,7.510455,41
unc_pembroke_braves,17.0,1.0,5.0,12.0,2.0,0.0,18.0,20.0,47.5,33.33333333333333,69.23076923076923,42.0,1,1,South,0.5,0.51021445,42
coker_cobras,8.0,4.0,8.0,16.0,0.0,0.0,18.0,11.0,29.72972972972973,22.727272727272727,60.86956521739131,44.0,1,1,South,0.5,0.51021445,43
