team,Avg_AST,Avg_BLK,Avg_STL,Avg_TOV,Avg_TOV_team,Avg_F_tech,Avg_F_personal,Avg_largest_lead,Avg_FGP_2,Avg_FGP_3,Avg_FT_Percentage,Avg_Total_Rebounds,Total_Wins,Total_Matches,Region,Ranking_Score,Predicted_Ranking_Score,Rank
saint_marys_gaels,13.96551724137931,2.206896551724138,5.793103448275862,18.310344827586206,0.896551724137931,0.1034482758620689,18.24137931034483,9.517241379310343,46.786524242015446,33.08700886915532,70.582600129584,39.62068965517241,14,29,East,6.533333333333333,3.9990869,122
cal_state_fullerton_titans,12.344827586206897,2.862068965517241,7.517241379310345,16.03448275862069,0.7931034482758621,0.0344827586206896,17.310344827586206,8.0,45.55006845184439,27.32317792622586,67.10998695195745,34.6551724137931,11,29,East,4.033333333333333,3.9957716,123
seattle_u_redhawks,13.266666666666667,3.2666666666666666,8.9,15.5,0.4666666666666667,0.2666666666666666,17.333333333333332,9.6,44.12417553746007,28.55219580723802,67.54559208907035,37.06666666666667,11,30,East,3.903225806451613,3.9712203,124
providence_friars,11.233333333333333,5.8,7.033333333333333,17.966666666666665,0.8333333333333334,0.0,15.8,9.4,43.88194296999008,29.34650971127953,69.8776825170014,38.36666666666667,11,30,East,3.903225806451613,3.9349597,125
tennessee_state_lady_tigers,11.666666666666666,3.4,12.1,19.33333333333333,0.7333333333333333,0.2333333333333333,20.33333333333333,8.366666666666667,45.03467712620541,26.36905006293818,71.28109274475314,32.266666666666666,11,30,East,3.903225806451613,3.9178967,126
utah_state_aggies,14.2,3.1666666666666665,7.0,16.7,0.3666666666666666,0.1333333333333333,15.266666666666667,5.433333333333334,43.904382005072776,29.04467096047389,72.00186034744858,39.1,11,30,East,3.903225806451613,3.895754,127
valparaiso_beacons,11.866666666666667,2.8,7.7,15.9,1.7,0.0333333333333333,16.8,6.166666666666667,49.07294403603,32.735173942332864,74.9271994274391,28.366666666666667,11,30,East,3.903225806451613,3.8949208,128
weber_state_wildcats,11.258064516129032,2.903225806451613,8.03225806451613,17.35483870967742,0.5483870967741935,0.1935483870967742,18.774193548387096,9.129032258064516,43.64843895516471,28.986508717054654,75.96287389569596,37.03225806451613,11,31,East,3.78125,3.779214,129
texas_southern_tigers,11.72,4.36,9.4,21.8,0.76,0.24,18.08,8.36,44.06586211127215,29.99740007727624,67.3609175722639,36.8,10,25,East,3.8461538461538463,3.667062,130
georgia_state_panthers,11.653846153846152,2.8461538461538463,9.23076923076923,15.961538461538462,0.5,0.2692307692307692,20.192307692307693,8.653846153846153,44.31321823487064,28.97695145871601,64.30225698673554,34.76923076923077,10,26,East,3.7037037037037033,3.6593866,131
new_mexico_state_aggies,11.285714285714286,2.107142857142857,8.535714285714286,15.928571428571429,0.7142857142857143,0.1071428571428571,20.285714285714285,12.321428571428571,43.36554412391134,26.57260542197178,67.34729204260049,37.82142857142857,10,28,East,3.4482758620689657,3.5832002,132
auburn_tigers,11.214285714285714,3.4285714285714284,8.464285714285714,14.964285714285714,0.7857142857142857,0.1428571428571428,18.571428571428573,9.964285714285714,42.07523361365502,27.918048655277754,65.14444242275809,36.17857142857143,10,28,East,3.4482758620689657,3.455009,133
utah_tech_trailblazers,14.20689655172414,2.7586206896551726,5.586206896551724,16.448275862068964,0.8620689655172413,0.0344827586206896,15.482758620689657,9.03448275862069,49.78761397445111,32.84113465210672,70.07554045186158,37.172413793103445,10,29,East,3.333333333333333,3.3655984,134
