team,Avg_AST,Avg_BLK,Avg_STL,Avg_TOV,Avg_TOV_team,Avg_F_tech,Avg_F_personal,Avg_largest_lead,Avg_FGP_2,Avg_FGP_3,Avg_FT_Percentage,Avg_Total_Rebounds,Total_Wins,Total_Matches,Region,Ranking_Score,Predicted_Ranking_Score,Rank
furman_paladins,13.185185185185183,2.2222222222222223,6.814814814814815,15.51851851851852,0.7777777777777778,0.1111111111111111,14.925925925925926,15.074074074074074,40.473521688821066,29.666852209171346,74.63783020459434,42.11111111111112,17,27,North,10.321428571428571,10.85125,24
louisiana_ragin_cajuns,9.28,2.52,7.2,14.48,0.72,0.08,16.0,15.76,50.27908431242782,27.00574882633706,68.01899069761097,35.84,18,25,North,12.461538461538462,10.598169,25
louisiana_tech_lady_techsters,11.6875,2.8125,8.375,14.1875,0.53125,0.0625,14.84375,16.125,46.51584724170922,31.87216085633605,75.53705043621181,35.0,21,32,North,13.363636363636363,10.492057,26
southern_miss_lady_eagles,14.5,3.1666666666666665,8.533333333333333,16.666666666666668,0.5666666666666667,0.0,18.73333333333333,12.4,45.80317700406199,29.81291557026851,66.84141840445291,39.63333333333333,18,30,North,10.451612903225808,10.470465,27
little_rock_trojans,13.37037037037037,3.2962962962962963,7.703703703703703,15.666666666666666,0.5555555555555556,0.1111111111111111,17.666666666666668,12.11111111111111,43.77510153692527,29.409384188795958,67.04347037966411,36.55555555555556,17,27,North,10.321428571428571,10.293542,28
arkansas_razorbacks,12.741935483870968,4.967741935483871,7.354838709677419,11.290322580645162,0.4193548387096774,0.064516129032258,16.451612903225808,16.161290322580644,46.78043876728985,32.30141531840942,67.69555941947431,37.903225806451616,18,31,North,10.125,10.147124,29
florida_state_seminoles,14.678571428571429,4.535714285714286,6.357142857142857,15.571428571428571,0.3928571428571428,0.1785714285714285,15.928571428571429,15.857142857142858,48.20885810064742,32.14786245745998,70.77374089394549,36.32142857142857,17,28,North,9.96551724137931,9.97321,30
mercer_bears,10.8125,4.4375,6.6875,12.9375,0.375,0.0625,15.75,18.0625,44.17200255360305,41.54738490675991,69.92335789210789,35.4375,13,16,North,9.941176470588236,9.945113,31
elon_phoenix,12.586206896551724,3.4482758620689653,7.241379310344827,16.93103448275862,1.2413793103448276,0.0,17.275862068965516,11.344827586206897,45.27942253359776,30.869594692140637,74.85013687722666,34.55172413793103,17,29,North,9.633333333333333,9.639429,32
high_point_panthers,13.379310344827584,1.7586206896551724,8.89655172413793,12.0,0.4137931034482758,0.1034482758620689,16.0,14.79310344827586,48.30734507331713,29.41891240350665,67.66510660969934,33.27586206896552,17,29,North,9.633333333333333,9.634569,33
tulsa_golden_hurricane,15.307692307692308,3.4615384615384617,8.615384615384615,12.26923076923077,0.5,0.1538461538461538,16.307692307692307,16.53846153846154,44.85861036299856,36.48721992850834,74.30654815270199,33.42307692307692,16,26,North,9.481481481481481,9.487076,34
georgia_southern_eagles,13.346153846153848,3.9615384615384617,10.538461538461538,19.153846153846157,0.7692307692307693,0.0,18.96153846153846,16.884615384615383,45.84650829589464,30.06359778251507,69.30306308945129,46.34615384615385,16,26,North,9.481481481481481,9.484692,35
houston_cougars,12.870967741935484,4.67741935483871,10.193548387096774,15.612903225806452,0.6129032258064516,0.0967741935483871,17.580645161290324,11.67741935483871,41.677866271316425,29.648892558145317,67.00081258900664,37.12903225806452,16,31,North,8.0,9.42037,36
